CMMTUBCBXDG15CerILM0513,ILMN_1236420
UTHSC_GutGL_0414,10567546
Eye_M2_0908_R_MT,1422502_at
GCB_M2_0505_P,1415876_a_at
EPFLMouseLiverRMA0413,10538187
VCUSal_1006_R,1420635_a_at
UTHSC_GutExL_0414,10446651
UTHSC_GutExL_0414,10378495
INIA_Pituitary_RMA_M_0612,10478389
UTHSC_GutExL_0414,10433309
UTHSC_GutGL_0414,10417403
UTHSC_GutExL_0414,10547921
RTI_RCMRC-BXDFecMetLFlog0814,182.0811393_MZ
INIA_Amg_BLA_RMA_F_1110,10550931
DevNeocortex_ILM6.2P3RInv_1111,ILMN_1220700
EPFLMouseMuscleCDRMAEx1112,10464550
UTHSC_GutExL_0414,10469659
HZI_0408_R,1425644_at
UTHSC_GutExL_0414,10465757
UTHSC_GutExL_0414,10369811
VCU_BXD_PFC_CIE_Et_0416,1417395_at
EPFL-LISPBXDHeCDEx0114,17512322
Striatum_Exon_0209,4842572
UTHSC_GutExL_0414,10503641
MA_M2_0706_P,1427001_s_at
CB_M_1004_M,1456156_at_B
UTHSC_GutExL_0414,10513095
UTHSC_BXD_Hip_PostD7CtrlF_1121,TC0700000386.mm.2
EPFL-ETHZ-BXD-LivProtAvg-HFD-1119,Q60766_LMTCAIVNAFFR_2
UTHSC_GutGL_0414,10364511
UTHSC_GutExL_0414,10409210
GenEx_BXD_liverEt_RMA_M_0211,1425873_a_at
UTHSC_GutExL_0414,10562381
UTHSC_GutExL_0414,10535514
UTHSC_GutGL_0414,10578120
UTHSC_GutExL_0414,10542788
EPFLMouseLiverBothExRMA0413,10464539
UT-VGX_HEL1014,10581155
UTHSCWGU88BFFEx1013,17425406
UTHSC_GutExL_0414,10528974
EPFL-LISPBXDHeCDEx0114,17361010
EPFL-LISP_MusPMetCD1213,73.06727298_MZ
EPFLMouseLiverCDEx0413,10506310
MA_M2_0806_P,1427001_s_at
UTHSC_GutExL_0414,10464547
UTHSC_GutExL_0414,10495082
UTHSC_GutExL_0414,10426774
UTHSC_GutExL_0414,10580369
UTHSC_GutGL_0414,10501734
UTHSC_GutGL_0414,10484256
UTHSC_GutExL_0414,10457979
UTHSC_GutExL_0414,10513083
UTHSC_GutExL_0414,10407306
UTHSC_GutExL_0414,10499281
DBA2J-ONH-1212,1423529_at
EPFL-LISP_LivPMetlog2CD1213,178.0719700_MZ
VCUSalo_1007_R,1421983_s_at
UTHSC_GutExL_0414,10596887
UTHSC_GutExL_0414,10572545
DevNeocortex_ILM6.2P3RInv_1110,ILMN_1259564
EPFLETHZBXDprotHF_LS1114,LLQNIQENIR_2
UTHSC_GutGL_0414,10544320
UTHSC_GutExL_0414,10433348
UTHSC_GutGL_0414,10604842
IoP_SPL_RMA_0509,1434283_at
BR_U_0805_R,161384_r_at
UMCG_0907_HemaStem_ori,ILM1340398
UTHSC_GutExL_0414,10568274
UTHSC_GutExL_0414,10459615
UTHSC_GutGL_0414,10524703
INIA_PG_RMA_Ex_0612,10506325
UTHSC_GutExL_0414,10461052
UTHSC_GutGL_0414,10574410
UTHSC_GutExL_0414,10581144
UTHSC_GutExL_0414,10522708
INIA_Hyp_RMA_Ex-1110,10538188
SA_M2_0405_RC,1422562_at
Striatum_Exon_0209,5081662
CB_M_1004_M,1423529_at_A
UTHSC_BXDYgEyeRNAseq_DESeq2-rlog2_0422,ENSMUSG00000041605
UTHSC_GutExL_0414,10572547
UMUTAffyExon_0209_RMA,5208076
EPFLMouseLiverCDEx0413,10560860
UTHSC-Neut_EL-1014,17361028
UTHSC_GutExL_0414,10417291
GenEx_BXD_liverSal_RMA_F_0211,1420284_at
UTHSC_GutExL_0414,10444762
UTHSC_BXD_H_0912,10538193
Striatum_Exon_0209,4333441
UTHSC_GutExL_0414,10543570
UTHSC_GutExL_0414,10596017
IoP_SPL_RMA_0509,1433455_at
UTHSC_GutExL_0414,10568850
UTHSC_GutExL_0414,10457746
EPFLMouseMuscleRMA_Ex1112,10464530
UTHSC_GutGL_0414,10563350
UTHSC_GutExL_0414,10357868
UTHSC_GutExL_0414,10527966
UTHSC_GutExL_0414,10514851
GenEx_BXD_CerebEt_RMA_0213,1427001_s_at
UTHSC_GutExL_0414,10364233
EPFLMouseMuscleHFDRMAEx1112,10464530
UTHSC_GutExL_0414,10604176
UTHSC_GutExL_0414,10522950
CB_M_1004_R,1439345_at_B
UTHSC_BXD_MamGland_cpmNtum_0322,NM_199013
UTHSC_GutExL_0414,10488566
UTHSC_GutExL_0414,10538460
UTHSC_GutExL_0414,10448839
UTHSC_GutExL_0414,10418843
UTHSC_GutExL_0414,10547126
UTHSC_GutExL_0414,10441714
UTHSC-BXD-LivDNAm-1119,cg23534990
SA_M2_0405_PC,1450183_a_at
UTHSC_GutExL_0414,10374530
EPFLMouseMuscleCDRMAEx1112,10506307
EPFLMouseMuscleRMA_Ex1112,10464531
UTHSC_GutExL_0414,10541306
UTHSC_GutExL_0414,10363634
SUH_Liv_RMAEx_0611,10581154
VCU_BXD_PFC_CIE_EtZ_0416,1425644_at
Illum_BXD_PBL_1108,ILM6110148
UTHSC_GutExL_0414,10555997
UMCG_0907_HemaStem,ILM3390403
UTHSC_GutExL_0414,10521990
UTHSC_GutExL_0414,10545818
UTHSC_GutExL_0414,10488570
INIA_PG_RMA_Ex_0612,10581152
EPFLMouseMuscleHFDRMAEx1112,10464531
VCUEtOH_1206_R,1415876_a_at
EPFL-LISP_BXD_Col-CD+HFD0917,TC1100004266.mm.2
UTHSC_GutExL_0414,10558200
UTHSC_GutExL_0414,10537044
UTHSC_GutExL_0414,10594591
UTHSC_GutGL_0414,10559880
CMMTUBCBXDP09CerILM0513,ILMN_2614655
DevStriatum_ILM6.2P3RInv_1111,ILMN_2614655
UTHSC_GutExL_0414,10596425
UT_ILM_BXD_hipp_RSE_1112,ILM5220278
Eye_M2_0908_R,1420284_at
UTHSC_GutExL_0414,10403902
UTHSC_GutExL_0414,10466154
UTHSC_GutGL_0414,10594377
UTHSC_GutExL_0414,10351469
UTHSC_GutExL_0414,10430972
Striatum_Exon_0209,5558288
GenEx_BXD_CerebSal_RMA_F_0213,1456156_at
MA_M2_0806_R,1430332_a_at
UTHSC_GutExL_0414,10431870
GenEx_BXD_liverEt_M5F_0912,1456950_at
BR_M2_1106_R,1456950_at
UTHSC_GutExL_0414,10347327
VCU_NAc_AvE_0113_Ss,1425238_at
UTHSC-ETHZ-EPFL_LivPMetExtAHFD0817,163.0611330_MZ
UTHSC_GutExL_0414,10568020
UTHSC_GutExL_0414,10435137
UTHSC_GutExL_0414,10563190
CMMTUBCBXDG18CerILM0513,ILMN_2736578
UTHSC_GutExL_0414,10594592
UTHSC_GutExL_0414,10447019
UTHSC_GutExL_0414,10404897
NIA-AgBXD-Liv_CD-rna-seq-0818,ENSMUST00000034351
UT_ILM_BXD_hipp_5T_1112,ILM6110440
VCU_PF_Air_0111_R,1427000_at
UCLA_BXD_Femur_0113_RSN,ILM2340176
UTHSC_GutExL_0414,10442274
UTHSC_BXD_MamGland_cpmNtum_0322,NM_001355757
VCU_BXD_Nac_CIE_AirZ_0416,1427000_at
INIA_Hyp_RMA_Ex-1110,10550934
UTHSC_GutExL_0414,10446643
UTHSC_ILM_BXD_hipp_RSEb_0217,ILM5340377
UTHSC_GutGL_0414,10482073
UTHSC_GutExL_0414,10455864
UTHSC_GutExL_0414,10558197
UTHSC_GutExL_0414,10522965
UTHSC_SPL_RMAEx_1210,10464550
UTHSC_GutExL_0414,10428969
CB_M_1003_M,1417395_at_A
UTHSC_GutExL_0414,10495081
RTC_1106_R,1420284_at
UTHSC_GutExL_0414,10529816
UTHSC_GutExL_0414,10561341
UTHSC_GutExL_0414,10457683
UTHSC_GutGL_0414,10436498
UTHSC_GutExL_0414,10367810
UTHSC_GutExL_0414,10586995
UTHSC_ILM_BXD_hipp_RSSb_0217,ILM5220278
EPFL-LISP_LivPMetHFD1213,343.1933046_MZ
UTHSC_GutExL_0414,10457996
UTHSC_GutExL_0414,10529013
UTHSC_GutExL_0414,10469642
VCU_BXD_Nac_CIE_Air_0416,1425644_at
UT_ILM_BXD_hipp_NOS_1112,ILM7160053
UT-VGX_HEL1014,10478393
UTHSC_GutExL_0414,10391128
UTHSC_GutExL_0414,10450460
UTHSC_GutGL_0414,10417310
UTHSC_BXD_MamGland_cpmNtum_0322,NM_010637
UTHSC_GutGL_0414,10359473
UTHSC_GutExL_0414,10394200
UTHSC_GutExL_0414,10606139
UTHSC_GutExL_0414,10396908
EPFL-LISP_MusPMetHFD1213,906.6285579_MZ
UTHSC_GutGL_0414,10532888
RTHC_0211_R,1443678_at
UTHSC_GutExL_0414,10397586
UTHSC_BXD_HArev3_0912,10513008
UTHSC_GutExL_0414,10419802
UTHSC_GutExL_0414,10552910
GCB_M2_0505_P,1423529_at
UTHSC_BXD_WB_RNASeqtrim1_1112,NM_008326
UTHSC_GutExL_0414,10394492
MA_M2_0806_P,1421983_s_at
IBR_M_0606_R,1443678_at_B
DoDCMMRPRetMoGene2Ex_0515,17361016
UTHSC_GutExL_0414,10414880
UTHSC_GutExL_0414,10446648
Striatum_Exon_0209,5460646
VCU_NAc_Air_0113_R,1439345_at
UTHSCWGU88BFFEx1013,17415981
UTHSC_GutExL_0414,10478323
UTHSC_GutGL_0414,10528165
gn10,1425644_at
UTHSC_GutExL_0414,10528983
G2HEIONCRetILM6_0911,ILMN_1234539
INIA_Adrenal_RMA_Ex_0612,10506325
UTHSC_GutExL_0414,10455211
UTHSC_GutGL_0414,10556573
UTHSC_GutGL_0414,10492668
UTHSC_GutExL_0414,10536403
UTHSC_GutExL_0414,10557510
UTHSC_GutExL_0414,10570194
UTHSC_GutGL_0414,10608352
VCUEtOH_0609_R,1421983_s_at
EPFL-LISP_LivPMetCD1213,205.0353814_MZ
VCU_NAc_Et_0113_R,1456156_at
UTHSC_GutExL_0414,10401151
UTHSC_GutGL_0414,10395049
UTHSC_GutExL_0414,10516228
UTHSC_GutExL_0414,10372312
EPFLMouseMuscleHFDRMAEx1112,10538198
INIA_Amg_BLA_Ex-RMA_1110,10464537
EPFLMouseMuscleRMA_Ex1112,10538189
DoDTATRCRetBLMoGene2E_0316,17453170
DevNeocortex_ILM6.2P3RInv_1111,ILMN_2727472
UTHSC_GutExL_0414,10374550
UTHSC_GutExL_0414,10438892
UTHSC_GutExL_0414,10435146
HQFNeoc_0208_RankInv,ILM2340176
UTHSC_GutGL_0414,10537244
UTHSC_GutExL_0414,10389514
UTHSC_GutExL_0414,10552120
UTHSC_GutExL_0414,10427064
UTHSC_GutExL_0414,10455814
UTHSC_GutExL_0414,10574583
UTHSC_GutExL_0414,10442608
EPFL-LISP_LivPMetlog2HFD1213,121.0405399_MZ
GCB_M2_0505_M,1417395_at
EPFLMouseMuscleHFDRMAEx1112,10538189
UTHSC_GutExL_0414,10411385
HEIONCvsCRetILM6_0911,ILMN_2643879
UTHSC_GutExL_0414,10565135
MA_M2F_0706_R,1448303_at
UTHSC_GutExL_0414,10510146
DevNeocortex_ILM6.2P3RInv_1111,ILMN_1219106
EPFL-LISP_BXD_Col-CD0917,TC1100002641.mm.2
Striatum_Exon_0209,4685755
UTHSC_GutExL_0414,10394188
VCUSal_1007_R,1417394_at
UTHSC_GutGL_0414,10447688
UTHSC_GutExL_0414,10474507
UTHSC_GutExL_0414,10457493
UTHSC_GutExL_0414,10582790
UTHSC_GutExL_0414,10414597
CB_M_0204_P,1448124_at_A
UTHSC_GutExL_0414,10537886
UTHSC_GutGL_0414,10368175
UTHSC_BXD_HArev3_0912,10385500
ONCRetILM6_0412,ILMN_1234539
HZI_PR8M_Q_0612,A_52_P69656
GenEx_BXD_CerebEt_RMA_0213,1421983_s_at
DevNeocortex_ILM6.2P14RInv_1111,ILMN_1259564
BR_U_0805_M,96585_at
UTHSC_GutExL_0414,10593183
UTHSC_GutGL_0414,10362711
EPFL-LISPBXDHeCDEx0114,17415992
UTHSC_GutExL_0414,10537906
UTHSC_GutExL_0414,10450613
UTHSC_GutExL_0414,10427335
INIA_PG_RMA_Ex_0612,10581155
VCUSalo_1007_R,1420635_a_at
UTHSC_GutExL_0414,10494724
SUH_Liv_RMAEx_0611,10506321
UTHSC_GutGL_0414,10570168
UTHSC_GutExL_0414,10510143
UTHSC_GutExL_0414,10471313
UTHSC_GutGL_0414,10427494
UTHSC_GutExL_0414,10393612
EPFLMouseLiverHFDRMA0413,10506301
UTHSC_GutExL_0414,10553078
UTHSC_GutExL_0414,10562655
UTHSC_GutExL_0414,10447338
UTHSC_GutExL_0414,10554587
UTHSC_GutGL_0414,10375811
UTHSC_GutExL_0414,10582979
UTHSC_GutExL_0414,10557648
INIA_Adrenal_RMA_Ex_0612,10581152
RTI_RCMRC-BXDFecMetlog0814,182.1286758_MZ
UTHSC_GutExL_0414,10558904
UTHSC_GutExL_0414,10536007
UTHSC_GutExL_0414,10425470
UT_ILM_BXD_hipp_NON_0909,ILM5570750
UTHSC_GutExL_0414,10600751
UTHSC_GutExL_0414,10424065
UTHSC_GutExL_0414,10433662
GenEx_BXD_liverEt_RMA_F_0211,1417394_at
UTHSC_GutExL_0414,10535469
CMMTUBCBXDG15CerILM0513,ILMN_2954881
EPFLMouseLiverBothExRMA0413,10464543
UTHSC_GutExL_0414,10409791
UTK_BXDSpl_VST_0110,ILM105340193
STJ_PLN_0912,1435540_PM_at
EPFLMouseLiverCDEx0413,10513009
UTHSC_GutExL_0414,10555161
UTHSC_GutExL_0414,10366141
UTHSC_GutExL_0414,10396727
UTHSC_GutExL_0414,10395053
UTHSC_BXD_MamGland_cpm_0322,NM_010368
CB_M_1004_M,1427000_at_A
BR_U_0805_M,96572_at
CMMTUBCBXDG18CerILM0513,ILMN_2715466
VCUSal_0609_R,1417793_at
UTHSC_GutExL_0414,10357867
UTHSC_GutGL_0414,10523078
Eye_M2_0908_R_WT,1425644_at
VCUSal_1206_R,1420635_a_at
UTHSC_GutExL_0414,10542988
UTHSC_GutExL_0414,10417292
UTHSC_ILM_BXD_hipp_NOSb_0217,ILM7160053
CB_M_0305_M,1456950_at_B
UTHSC_GutExL_0414,10417669
UCLA_BXD_Aor_Jan16,1448124_at
UMCG_0907_HemaStem_ori,ILM5220278
UTHSC_GutGL_0414,10466404
UTHSC_GutExL_0414,10536047
UTHSC_GutExL_0414,10363485
UTHSC_GutExL_0414,10449012
UTHSC_GutExL_0414,10452150
UTHSC_GutExL_0414,10386978
UTHSC_GutGL_0414,10498593
VCUSal_1006_R,1456156_at
UTHSC_SPLs2_RMA_1210,10513008
UTHSC_GutExL_0414,10457670
EPFLMouseMuscleRMA_Ex1112,10538195
SUH_Liv_RMAEx_0611,10506310
UTHSC_GutExL_0414,10344787
UCLA_BXDBXH_CARTILAGE,ILM4280129
VCUEtOH_1206_R,1423529_at
INIA_Adrenal_RMA_M_0612,10376326
UTHSC_GutGL_0414,10431836
EPFLMouseMuscleHFDRMAEx1112,10538195
UMUTAffyExon_0209_RMA,4938865
LV_G_0106_B,A_51_P507509
